iter,elapsed_sec,avg_iter_sec,eta_target_sec,total_est_sec
1382,1118.79,0.8095,79835.40,80954.18
1383,1120.06,0.8099,79867.68,80987.74
1384,1120.71,0.8098,79855.55,80976.27
1385,1121.36,0.8096,79842.93,80964.28
1386,1122.02,0.8095,79831.83,80953.85
1387,1123.29,0.8099,79863.39,80986.68
1388,1123.94,0.8098,79851.59,80975.53
1389,1124.60,0.8096,79839.77,80964.36
1390,1125.22,0.8095,79826.21,80951.44
1391,1126.49,0.8098,79857.45,80983.93
1392,1127.12,0.8097,79844.45,80971.57
1393,1127.77,0.8096,79831.90,80959.66
1394,1128.41,0.8095,79819.03,80947.44
1395,1129.66,0.8098,79849.84,80979.51
1396,1130.31,0.8097,79837.34,80967.65
1397,1130.96,0.8096,79825.38,80956.34
1398,1131.61,0.8095,79813.39,80945.00
1399,1132.88,0.8098,79844.67,80977.54
1400,1133.52,0.8097,79832.19,80965.71
1401,1134.16,0.8095,79819.70,80953.86
1402,1134.81,0.8094,79807.74,80942.55
1403,1136.10,0.8098,79840.41,80976.51
1404,1136.75,0.8097,79828.41,80965.16
1405,1137.40,0.8095,79816.32,80953.72
1406,1138.04,0.8094,79803.65,80941.69
1407,1139.33,0.8098,79836.48,80975.81
1408,1139.99,0.8097,79825.35,80965.35
1409,1140.75,0.8096,79820.90,80961.65
1410,1141.36,0.8095,79806.21,80947.57
1411,1142.65,0.8098,79838.64,80981.28
1412,1143.29,0.8097,79826.29,80969.58
1413,1143.94,0.8096,79814.63,80958.57
1414,1144.57,0.8095,79801.16,80945.73
1415,1145.88,0.8098,79834.74,80980.62
1416,1146.54,0.8097,79824.11,80970.66
1417,1147.20,0.8096,79812.53,80959.73
1418,1148.44,0.8099,79841.93,80990.37
1419,1149.09,0.8098,79830.08,80979.17
1420,1149.74,0.8097,79818.16,80967.90
1421,1150.40,0.8096,79806.91,80957.31
1422,1151.67,0.8099,79837.73,80989.40
1423,1152.33,0.8098,79826.34,80978.67
1424,1152.97,0.8097,79814.31,80967.29
1425,1153.63,0.8096,79802.80,80956.43
1426,1154.93,0.8099,79836.00,80990.93
1427,1155.58,0.8098,79824.11,80979.69
1428,1156.23,0.8097,79811.98,80968.21
1429,1156.87,0.8096,79800.00,80956.87
1430,1158.15,0.8099,79831.13,80989.28
1431,1158.80,0.8098,79819.33,80978.13
1432,1159.56,0.8097,79815.26,80974.82
1433,1160.22,0.8096,79803.93,80964.15
1434,1161.46,0.8099,79833.22,80994.68
1435,1162.11,0.8098,79821.40,80983.52
1436,1162.78,0.8097,79810.95,80973.73
1437,1163.42,0.8096,79798.22,80961.64
1438,1164.70,0.8099,79829.58,80994.28
1439,1165.34,0.8098,79817.20,80982.53
1440,1166.00,0.8097,79806.27,80972.27
1441,1166.65,0.8096,79794.39,80961.04
1442,1167.91,0.8099,79824.36,80992.27
1443,1168.56,0.8098,79812.70,80981.26
1444,1169.22,0.8097,79801.46,80970.68
1445,1169.86,0.8096,79789.01,80958.86
1446,1171.11,0.8099,79818.41,80989.52
1447,1171.78,0.8098,79808.07,80979.85
1448,1172.44,0.8097,79797.29,80969.73
1449,1173.07,0.8096,79784.03,80957.10
1450,1174.34,0.8099,79814.93,80989.27
1451,1175.00,0.8098,79803.52,80978.52
1452,1175.65,0.8097,79791.94,80967.59
1453,1176.28,0.8096,79778.94,80955.22
1454,1177.59,0.8099,79811.77,80989.36
1455,1178.23,0.8098,79799.46,80977.69
1456,1178.90,0.8097,79789.82,80968.72
1457,1179.53,0.8096,79776.42,80955.94
1458,1180.80,0.8099,79806.73,80987.52
1459,1181.45,0.8098,79795.26,80976.71
1460,1182.10,0.8097,79783.59,80965.69
1461,1183.38,0.8100,79814.24,80997.61
1462,1184.06,0.8099,79804.86,80988.91
1463,1184.71,0.8098,79793.63,80978.35
1464,1185.37,0.8097,79782.32,80967.69
1465,1186.62,0.8100,79811.11,80997.73
1466,1187.27,0.8099,79799.50,80986.76
1467,1187.95,0.8098,79790.15,80978.10
1468,1188.60,0.8097,79778.96,80967.56
1469,1189.88,0.8100,79809.28,80999.16
1470,1190.52,0.8099,79797.24,80987.76
1471,1191.16,0.8098,79784.79,80975.95
1472,1191.81,0.8097,79773.85,80965.67
1473,1193.07,0.8100,79802.84,80995.91
1474,1193.72,0.8098,79791.19,80984.91
1475,1194.37,0.8097,79780.04,80974.41
1476,1195.02,0.8096,79768.58,80963.60
1477,1196.28,0.8099,79797.46,80993.73
1478,1196.94,0.8098,79786.59,80983.53
1479,1197.59,0.8097,79775.13,80972.72
1480,1198.21,0.8096,79761.91,80960.12
1481,1199.48,0.8099,79791.71,80991.19
1482,1200.11,0.8098,79779.21,80979.32
1483,1200.78,0.8097,79768.70,80969.48
1484,1201.42,0.8096,79756.62,80958.04
1485,1202.71,0.8099,79787.68,80990.38
1486,1203.36,0.8098,79776.28,80979.64
1487,1204.01,0.8097,79765.20,80969.22
1488,1204.65,0.8096,79752.70,80957.34
1489,1205.91,0.8099,79782.15,80988.06
1490,1206.58,0.8098,79771.75,80978.32
1491,1207.23,0.8097,79760.70,80967.93
1492,1207.87,0.8096,79748.71,80956.58
1493,1209.14,0.8099,79778.11,80987.25
1494,1209.79,0.8098,79766.88,80976.68
1495,1210.45,0.8097,79755.90,80966.35
1496,1211.08,0.8095,79743.57,80954.66
1497,1212.35,0.8099,79772.75,80985.09
1498,1213.00,0.8097,79761.56,80974.56
1499,1213.64,0.8096,79749.77,80963.41
1500,1214.87,0.8099,79776.61,80991.48
1501,1215.52,0.8098,79764.94,80980.46
1502,1216.18,0.8097,79754.68,80970.87
1503,1216.84,0.8096,79744.12,80960.97
1504,1218.10,0.8099,79772.42,80990.52
1505,1218.75,0.8098,79761.36,80980.11
1506,1219.41,0.8097,79750.49,80969.89
1507,1220.05,0.8096,79738.65,80958.70
1508,1221.33,0.8099,79768.49,80989.82
1509,1221.98,0.8098,79757.40,80979.37
1510,1222.62,0.8097,79745.81,80968.43
1511,1223.27,0.8096,79734.45,80957.72
1512,1224.56,0.8099,79764.62,80989.17
1513,1225.20,0.8098,79753.24,80978.44
1514,1225.86,0.8097,79742.20,80968.05
1515,1226.49,0.8096,79729.73,80956.22
1516,1227.76,0.8099,79759.36,80987.12
1517,1228.40,0.8098,79747.36,80975.76
1518,1229.06,0.8097,79736.44,80965.50
1519,1229.70,0.8095,79725.04,80954.74
1520,1230.97,0.8098,79753.64,80984.61
1521,1231.62,0.8097,79742.48,80974.10
1522,1232.26,0.8096,79730.76,80963.02
1523,1232.90,0.8095,79719.33,80952.23
1524,1234.15,0.8098,79746.77,80980.92
1525,1234.80,0.8097,79735.43,80970.23
1526,1235.45,0.8096,79724.31,80959.76
1527,1236.07,0.8095,79711.58,80947.65
1528,1237.34,0.8098,79740.14,80977.48
1529,1237.99,0.8097,79729.59,80967.58
1530,1238.65,0.8096,79718.66,80957.31
1531,1239.28,0.8095,79706.56,80945.84
1532,1240.58,0.8098,79736.95,80977.53
1533,1241.23,0.8097,79725.88,80967.10
1534,1241.89,0.8096,79715.46,80957.34
1535,1242.52,0.8095,79703.31,80945.83
1536,1243.81,0.8098,79733.17,80976.98
1537,1244.46,0.8097,79722.08,80966.53
1538,1245.12,0.8096,79711.98,80957.10
1539,1245.76,0.8095,79700.47,80946.24
1540,1247.04,0.8098,79729.87,80976.92
1541,1247.69,0.8097,79718.27,80965.96
1542,1248.35,0.8096,79707.91,80956.25
1543,1249.63,0.8099,79737.14,80986.77
1544,1250.30,0.8098,79727.38,80977.68
1545,1250.95,0.8097,79716.66,80967.61
1546,1251.62,0.8096,79706.68,80958.30
1547,1252.87,0.8099,79734.23,80987.10
1548,1253.52,0.8098,79723.50,80977.02
1549,1254.17,0.8097,79712.55,80966.72
1550,1254.85,0.8096,79703.29,80958.14
1551,1256.13,0.8099,79732.22,80988.35
1552,1256.78,0.8098,79721.39,80978.17
1553,1257.43,0.8097,79710.33,80967.76
1554,1258.07,0.8096,79698.50,80956.56
1555,1259.34,0.8099,79727.17,80986.51
1556,1260.00,0.8098,79717.07,80977.07
1557,1260.65,0.8097,79706.26,80966.92
1558,1261.32,0.8096,79696.14,80957.46
1559,1262.58,0.8099,79724.03,80986.61
1560,1263.24,0.8098,79713.99,80977.23
1561,1263.89,0.8097,79703.05,80966.94
1562,1264.54,0.8096,79691.79,80956.32
1563,1265.81,0.8099,79719.82,80985.63
1564,1266.45,0.8098,79708.91,80975.37
1565,1267.11,0.8097,79698.08,80965.19
1566,1267.74,0.8095,79686.57,80954.32
1567,1269.02,0.8098,79715.03,80984.05
1568,1269.67,0.8097,79704.18,80973.85
1569,1270.31,0.8096,79692.57,80962.88
1570,1270.95,0.8095,79681.20,80952.15
1571,1272.27,0.8098,79712.45,80984.72
1572,1272.94,0.8098,79703.08,80976.02
1573,1273.59,0.8097,79692.36,80965.95
1574,1274.24,0.8096,79681.08,80955.32
1575,1275.51,0.8099,79709.53,80985.04
1576,1276.17,0.8098,79699.33,80975.51
1577,1276.83,0.8097,79688.86,80965.69
1578,1277.47,0.8095,79677.48,80954.95
1579,1278.75,0.8099,79706.32,80985.07
1580,1279.40,0.8097,79695.54,80974.95
1581,1280.05,0.8096,79684.70,80964.75
1582,1280.67,0.8095,79671.88,80952.55
1583,1281.95,0.8098,79700.64,80982.59
1584,1282.60,0.8097,79689.91,80972.51
1585,1283.24,0.8096,79678.43,80961.67
1586,1284.49,0.8099,79704.63,80989.12
1587,1285.15,0.8098,79694.82,80979.97
1588,1285.80,0.8097,79684.26,80970.06
1589,1286.46,0.8096,79673.75,80960.21
1590,1287.74,0.8099,79702.26,80990.00
1591,1288.37,0.8098,79690.50,80978.87
1592,1289.04,0.8097,79680.80,80969.84
1593,1289.69,0.8096,79670.04,80959.73
1594,1290.97,0.8099,79698.27,80989.24
1595,1291.62,0.8098,79687.92,80979.54
1596,1292.27,0.8097,79677.26,80969.53
1597,1292.92,0.8096,79666.61,80959.53
1598,1294.18,0.8099,79693.56,80987.74
1599,1294.85,0.8098,79683.62,80978.47
1600,1295.49,0.8097,79672.88,80968.38
1601,1296.14,0.8096,79661.77,80957.91
1602,1297.42,0.8099,79690.31,80987.73
1603,1298.07,0.8098,79679.52,80977.59
1604,1298.72,0.8097,79668.77,80967.49
1605,1299.34,0.8096,79656.63,80955.98
1606,1300.59,0.8098,79682.51,80983.10
1607,1301.23,0.8097,79671.27,80972.50
1608,1301.88,0.8096,79660.70,80962.58
1609,1302.50,0.8095,79648.37,80950.87
1610,1303.78,0.8098,79676.13,80979.90
1611,1304.42,0.8097,79665.04,80969.46
1612,1305.07,0.8096,79654.80,80959.87
1613,1305.69,0.8095,79642.11,80947.79
1614,1306.97,0.8098,79670.30,80977.27
1615,1307.62,0.8097,79659.62,80967.24
1616,1308.26,0.8096,79648.55,80956.81
1617,1308.88,0.8095,79636.33,80945.22
1618,1310.15,0.8097,79663.33,80973.48
1619,1310.80,0.8096,79652.86,80963.66
1620,1311.48,0.8096,79643.94,80955.41
1621,1312.11,0.8094,79632.22,80944.33
1622,1313.41,0.8097,79661.13,80974.54
1623,1314.05,0.8096,79650.34,80964.39
1624,1314.70,0.8095,79639.54,80954.24
1625,1315.98,0.8098,79667.20,80983.17
1626,1316.64,0.8097,79657.24,80973.87
1627,1317.30,0.8097,79647.84,80965.15
1628,1317.95,0.8096,79637.40,80955.35
1629,1319.21,0.8098,79663.76,80982.97
1630,1319.85,0.8097,79652.70,80972.55
1631,1320.50,0.8096,79642.03,80962.53
1632,1321.16,0.8095,79632.55,80953.72
1633,1322.44,0.8098,79659.95,80982.40
1634,1323.09,0.8097,79649.23,80972.32
1635,1323.74,0.8096,79639.10,80962.84
1636,1324.39,0.8095,79628.41,80952.80
1637,1325.65,0.8098,79654.94,80980.60
1638,1326.29,0.8097,79643.99,80970.28
1639,1326.95,0.8096,79633.86,80960.81
1640,1327.58,0.8095,79622.56,80950.14
1641,1328.86,0.8098,79649.95,80978.81
1642,1329.52,0.8097,79640.16,80969.68
1643,1330.17,0.8096,79629.90,80960.07
1644,1330.82,0.8095,79619.12,80949.94
1645,1332.08,0.8098,79645.24,80977.32
1646,1332.72,0.8097,79634.29,80967.01
1647,1333.37,0.8096,79624.31,80957.68
1648,1334.03,0.8095,79614.24,80948.27
1649,1335.31,0.8098,79641.44,80976.75
1650,1335.96,0.8097,79631.15,80967.11
1651,1336.61,0.8096,79620.90,80957.51
1652,1337.27,0.8095,79610.98,80948.25
1653,1338.54,0.8098,79637.98,80976.52
1654,1339.20,0.8097,79628.05,80967.25
1655,1339.85,0.8096,79617.80,80957.65
1656,1340.47,0.8095,79605.92,80946.39
1657,1341.78,0.8098,79634.79,80976.57
1658,1342.43,0.8097,79624.50,80966.93
1659,1343.08,0.8096,79614.17,80957.25
1660,1343.72,0.8095,79602.99,80946.71
1661,1345.02,0.8098,79631.40,80976.41
1662,1345.67,0.8097,79621.05,80966.72
1663,1346.32,0.8096,79611.20,80957.52
1664,1346.95,0.8095,79599.30,80946.25
1665,1348.22,0.8097,79626.09,80974.31
1666,1348.86,0.8096,79615.21,80964.07
1667,1349.52,0.8096,79605.52,80955.04
1668,1350.78,0.8098,79631.14,80981.92
1669,1351.43,0.8097,79620.92,80972.35
1670,1352.07,0.8096,79610.28,80962.35
1671,1352.71,0.8095,79599.49,80952.20
1672,1353.99,0.8098,79626.06,80980.05
1673,1354.66,0.8097,79617.32,80971.98
1674,1355.31,0.8096,79606.99,80962.29
1675,1355.95,0.8095,79596.41,80952.36
1676,1357.22,0.8098,79622.22,80979.43
1677,1357.88,0.8097,79612.64,80970.51
1678,1358.51,0.8096,79601.77,80960.29
1679,1359.17,0.8095,79592.25,80951.43
1680,1360.44,0.8098,79617.90,80978.34
1681,1361.08,0.8097,79607.45,80968.53
1682,1361.73,0.8096,79597.33,80959.06
1683,1362.37,0.8095,79586.58,80948.96
1684,1363.65,0.8098,79613.03,80976.68
1685,1364.30,0.8097,79602.92,80967.21
1686,1364.95,0.8096,79593.17,80958.12
1687,1365.59,0.8095,79582.29,80947.88
1688,1366.86,0.8097,79608.07,80974.93
1689,1367.50,0.8096,79597.38,80964.87
1690,1368.14,0.8095,79586.78,80954.91
1691,1368.79,0.8095,79577.02,80945.81
1692,1370.07,0.8097,79603.37,80973.44
1693,1370.71,0.8096,79592.71,80963.42
1694,1371.36,0.8095,79582.67,80954.04
1695,1372.01,0.8094,79572.28,80944.29
1696,1373.30,0.8097,79599.69,80972.99
1697,1373.95,0.8096,79589.27,80963.22
1698,1374.60,0.8095,79579.19,80953.78
1699,1375.25,0.8094,79569.19,80944.43
1700,1376.52,0.8097,79595.12,80971.63
1701,1377.16,0.8096,79584.50,80961.66
1702,1377.81,0.8095,79574.62,80952.43
1703,1378.44,0.8094,79563.68,80942.13
1704,1379.70,0.8097,79588.34,80968.03
1705,1380.37,0.8096,79579.53,80959.90
1706,1381.01,0.8095,79569.18,80950.19
1707,1381.64,0.8094,79557.92,80939.56
1708,1382.91,0.8097,79583.96,80966.87
1709,1383.56,0.8096,79573.57,80957.12
1710,1384.20,0.8095,79563.21,80947.41
1711,1385.46,0.8097,79588.18,80973.64
1712,1386.12,0.8097,79578.92,80965.04
1713,1386.78,0.8096,79569.44,80956.22
1714,1387.43,0.8095,79559.31,80946.73
1715,1388.67,0.8097,79583.61,80972.29
1716,1389.33,0.8096,79573.95,80963.28
1717,1389.98,0.8095,79563.78,80953.76
1718,1390.63,0.8094,79553.86,80944.49
1719,1391.89,0.8097,79579.01,80970.90
1720,1392.54,0.8096,79569.29,80961.83
1721,1393.20,0.8095,79559.49,80952.69
1722,1393.85,0.8094,79549.55,80943.39
1723,1395.09,0.8097,79573.82,80968.91
1724,1395.74,0.8096,79563.93,80959.68
1725,1396.40,0.8095,79554.30,80950.70
1726,1397.05,0.8094,79544.41,80941.46
1727,1398.34,0.8097,79570.94,80969.28
1728,1399.01,0.8096,79562.14,80961.14
1729,1399.66,0.8095,79552.49,80952.15
1730,1400.31,0.8094,79542.72,80943.04
1731,1401.58,0.8097,79567.57,80969.15
1732,1402.24,0.8096,79558.50,80960.73
1733,1402.89,0.8095,79548.62,80951.51
1734,1403.53,0.8094,79538.18,80941.71
1735,1404.81,0.8097,79563.89,80968.70
1736,1405.46,0.8096,79554.46,80959.92
1737,1406.11,0.8095,79544.41,80950.52
1738,1406.76,0.8094,79534.50,80941.26
1739,1408.02,0.8097,79559.15,80967.17
1740,1408.69,0.8096,79550.50,80959.19
1741,1409.33,0.8095,79540.07,80949.40
1742,1409.96,0.8094,79529.17,80939.13
1743,1411.25,0.8097,79555.64,80966.89
1744,1411.91,0.8096,79546.40,80958.32
1745,1412.55,0.8095,79535.82,80948.37
1746,1413.17,0.8094,79524.55,80937.72
1747,1414.46,0.8097,79550.56,80965.02
1748,1415.13,0.8096,79541.71,80956.83
1749,1415.78,0.8095,79531.91,80947.69
1750,1417.06,0.8098,79558.00,80975.06
1751,1417.71,0.8097,79548.12,80965.83
1752,1418.36,0.8096,79538.25,80956.61
1753,1419.01,0.8095,79528.44,80947.45
1754,1420.26,0.8097,79552.30,80972.56
1755,1420.91,0.8096,79542.72,80963.63
1756,1421.56,0.8095,79532.84,80954.40
1757,1422.19,0.8094,79522.20,80944.40
1758,1423.50,0.8097,79548.92,80972.41
1759,1424.13,0.8096,79538.41,80962.54
1760,1424.80,0.8095,79529.50,80954.29
1761,1425.43,0.8094,79518.84,80944.26
1762,1426.72,0.8097,79545.12,80971.84
1763,1427.37,0.8096,79535.45,80962.82
1764,1428.04,0.8095,79526.55,80954.58
1765,1428.69,0.8095,79516.91,80945.60
1766,1429.95,0.8097,79541.09,80971.04
1767,1430.59,0.8096,79531.15,80961.74
1768,1431.25,0.8095,79521.89,80953.14
1769,1431.90,0.8094,79512.03,80943.93
1770,1433.17,0.8097,79536.95,80970.12
1771,1433.81,0.8096,79526.58,80960.39
1772,1434.47,0.8095,79517.74,80952.21
1773,1435.11,0.8094,79507.63,80942.75
1774,1436.42,0.8097,79534.46,80970.88
1775,1437.08,0.8096,79525.33,80962.41
1776,1437.74,0.8095,79516.24,80953.98
1777,1438.38,0.8094,79505.80,80944.17
1778,1439.66,0.8097,79530.98,80970.64
1779,1440.31,0.8096,79521.49,80961.80
1780,1440.96,0.8095,79511.73,80952.69
1781,1441.61,0.8094,79502.32,80943.93
1782,1442.86,0.8097,79525.59,80968.45
1783,1443.52,0.8096,79516.54,80960.05
1784,1444.18,0.8095,79507.48,80951.66
1785,1444.81,0.8094,79497.12,80941.93
1786,1446.08,0.8097,79521.60,80967.68
1787,1446.76,0.8096,79513.38,80960.13
1788,1447.41,0.8095,79504.08,80951.49
1789,1448.02,0.8094,79492.30,80940.32
1790,1449.30,0.8097,79517.08,80966.38
1791,1449.95,0.8096,79507.53,80957.48
1792,1450.58,0.8095,79497.09,80947.68
1793,1451.82,0.8097,79519.97,80971.80
1794,1452.47,0.8096,79510.33,80962.80
1795,1453.12,0.8095,79500.66,80953.78
1796,1453.76,0.8094,79490.83,80944.60
1797,1455.04,0.8097,79515.55,80970.59
1798,1455.69,0.8096,79506.04,80961.74
1799,1456.34,0.8095,79496.59,80952.94
1800,1456.98,0.8094,79486.46,80943.45
1801,1458.23,0.8097,79509.31,80967.54
1802,1458.87,0.8096,79499.62,80958.49
1803,1459.53,0.8095,79490.40,80949.92
1804,1460.18,0.8094,79480.86,80941.04
1805,1461.44,0.8097,79504.72,80966.16
1806,1462.07,0.8096,79494.05,80956.12
1807,1462.71,0.8095,79484.00,80946.71
1808,1463.34,0.8094,79473.71,80937.05
1809,1464.59,0.8096,79496.81,80961.40
1810,1465.23,0.8095,79486.79,80952.03
1811,1465.88,0.8094,79477.46,80943.34
1812,1466.53,0.8093,79467.82,80934.35
1813,1467.79,0.8096,79491.49,80959.29
1814,1468.44,0.8095,79482.18,80950.62
1815,1469.08,0.8094,79471.79,80940.87
1816,1469.72,0.8093,79461.82,80931.54
1817,1471.01,0.8096,79487.32,80958.34
1818,1471.65,0.8095,79477.40,80949.06
1819,1472.41,0.8095,79473.53,80945.94
1820,1473.06,0.8094,79464.40,80937.46
1821,1474.31,0.8096,79487.06,80961.36
1822,1474.97,0.8095,79478.14,80953.10
1823,1475.61,0.8094,79468.52,80944.13
1824,1476.24,0.8093,79457.95,80934.19
1825,1477.52,0.8096,79482.40,80959.92
1826,1478.17,0.8095,79472.87,80951.03
1827,1478.82,0.8094,79463.78,80942.61
1828,1479.46,0.8093,79453.60,80933.06
1829,1480.72,0.8096,79477.24,80957.96
1830,1481.37,0.8095,79467.98,80949.36
1831,1482.03,0.8094,79458.78,80940.81
1832,1482.66,0.8093,79448.31,80930.97
1833,1483.91,0.8096,79471.43,80955.34
1834,1484.57,0.8095,79462.29,80946.85
1835,1485.22,0.8094,79452.95,80938.17
1836,1486.47,0.8096,79475.74,80962.20
1837,1487.14,0.8095,79467.60,80954.74
1838,1487.78,0.8095,79457.60,80945.38
1839,1488.42,0.8094,79448.00,80936.42
1840,1489.69,0.8096,79471.75,80961.44
1841,1490.44,0.8096,79467.95,80958.39
1842,1491.08,0.8095,79458.06,80949.15
1843,1491.73,0.8094,79448.59,80940.32
1844,1493.00,0.8097,79472.18,80965.18
1845,1493.65,0.8096,79462.99,80956.64
1846,1494.31,0.8095,79454.06,80948.37
1847,1494.95,0.8094,79444.58,80939.53
1848,1496.21,0.8096,79467.45,80963.66
1849,1496.86,0.8095,79458.02,80954.87
1850,1497.52,0.8095,79449.49,80947.01
1851,1498.16,0.8094,79439.50,80937.65
1852,1499.42,0.8096,79462.55,80961.96
1853,1500.07,0.8095,79453.57,80953.64
1854,1500.77,0.8095,79446.89,80947.65
1855,1501.42,0.8094,79437.42,80938.84
1856,1502.66,0.8096,79459.63,80962.29
1857,1503.31,0.8095,79450.61,80953.92
1858,1503.96,0.8095,79441.15,80945.11
1859,1504.61,0.8094,79431.73,80936.33
1860,1505.93,0.8096,79458.08,80964.01
1861,1506.58,0.8096,79448.57,80955.15
1862,1507.23,0.8095,79439.35,80946.58
1863,1507.87,0.8094,79430.06,80937.94
1864,1509.16,0.8096,79454.49,80963.65
1865,1509.81,0.8095,79444.92,80954.73
1866,1510.47,0.8095,79436.47,80946.94
1867,1511.11,0.8094,79426.54,80937.65
1868,1512.41,0.8096,79451.46,80963.87
1869,1513.06,0.8096,79442.39,80955.44
1870,1513.70,0.8095,79433.09,80946.79
1871,1514.33,0.8094,79422.77,80937.10
1872,1515.62,0.8096,79446.88,80962.50
1873,1516.27,0.8095,79438.07,80954.34
1874,1516.93,0.8095,79429.43,80946.36
1875,1518.21,0.8097,79453.09,80971.31
1876,1518.89,0.8096,79445.17,80964.05
1877,1519.54,0.8096,79436.24,80955.78
1878,1520.19,0.8095,79427.08,80947.27
1879,1521.48,0.8097,79451.15,80972.62
1880,1522.15,0.8097,79443.42,80965.57
1881,1522.93,0.8096,79441.16,80964.09
1882,1523.61,0.8096,79433.23,80956.84
1883,1524.89,0.8098,79456.80,80981.68
1884,1525.55,0.8097,79448.20,80973.75
1885,1526.20,0.8097,79439.55,80965.75
1886,1526.85,0.8096,79430.43,80957.29
1887,1528.13,0.8098,79453.65,80981.78
1888,1528.78,0.8097,79444.90,80973.69
1889,1529.45,0.8097,79436.60,80966.05
1890,1530.08,0.8096,79426.63,80956.71
1891,1531.34,0.8098,79449.04,80980.38
1892,1532.01,0.8097,79441.25,80973.27
1893,1532.69,0.8097,79433.37,80966.05
1894,1533.33,0.8096,79423.78,80957.10
1895,1534.59,0.8098,79446.36,80980.95
1896,1535.25,0.8097,79438.02,80973.27
1897,1535.91,0.8096,79429.06,80964.97
1898,1536.54,0.8096,79419.41,80955.96
1899,1537.80,0.8098,79441.89,80979.69
1900,1538.45,0.8097,79432.81,80971.27
1901,1539.10,0.8096,79423.78,80962.88
1902,1539.73,0.8095,79413.68,80953.41
1903,1541.04,0.8098,79438.52,80979.57
1904,1541.69,0.8097,79429.35,80971.04
1905,1542.34,0.8096,79420.44,80962.78
1906,1542.97,0.8095,79410.53,80953.51
1907,1544.27,0.8098,79434.54,80978.81
1908,1544.92,0.8097,79425.60,80970.52
1909,1545.56,0.8096,79416.19,80961.75
1910,1546.20,0.8095,79406.64,80952.84
1911,1547.48,0.8098,79429.95,80977.43
1912,1548.14,0.8097,79421.33,80969.46
1913,1548.78,0.8096,79412.01,80960.79
1914,1549.43,0.8095,79402.95,80952.37
1915,1550.70,0.8098,79425.98,80976.69
1916,1551.36,0.8097,79417.53,80968.89
1917,1552.01,0.8096,79408.52,80960.53
1918,1553.27,0.8098,79430.55,80983.82
1919,1554.01,0.8098,79426.36,80980.38
1920,1554.67,0.8097,79417.63,80972.30
1921,1555.33,0.8096,79409.04,80964.36
1922,1556.59,0.8099,79431.64,80988.23
1923,1557.26,0.8098,79423.67,80980.93
1924,1557.92,0.8097,79415.22,80973.14
1925,1558.57,0.8096,79406.27,80964.85
1926,1559.85,0.8099,79429.26,80989.11
1927,1560.48,0.8098,79419.46,80979.94
1928,1561.14,0.8097,79410.74,80971.88
1929,1561.79,0.8096,79402.09,80963.88
1930,1563.06,0.8099,79424.52,80987.58
1931,1563.72,0.8098,79415.85,80979.56
1932,1564.36,0.8097,79406.81,80971.17
1933,1565.00,0.8096,79397.38,80962.39
1934,1566.26,0.8099,79419.25,80985.51
1935,1566.91,0.8098,79410.50,80977.41
1936,1567.55,0.8097,79401.09,80968.64
1937,1568.18,0.8096,79390.86,80959.04
1938,1569.46,0.8098,79414.03,80983.49
1939,1570.09,0.8097,79404.31,80974.40
1940,1570.74,0.8097,79395.43,80966.18
1941,1571.39,0.8096,79386.50,80957.89
1942,1572.65,0.8098,79408.43,80981.09
1943,1573.30,0.8097,79399.60,80972.90
1944,1573.95,0.8096,79390.74,80964.70
1945,1574.60,0.8096,79381.57,80956.16
1946,1575.83,0.8098,79402.07,80977.90
1947,1576.48,0.8097,79393.36,80969.84
1948,1577.12,0.8096,79384.04,80961.16
1949,1577.76,0.8095,79374.57,80952.33
1950,1579.05,0.8098,79397.99,80977.05
1951,1579.72,0.8097,79390.12,80969.84
1952,1580.36,0.8096,79380.91,80961.28
1953,1581.00,0.8095,79371.20,80952.20
1954,1582.28,0.8098,79394.03,80976.31
1955,1582.93,0.8097,79385.60,80968.53
1956,1583.58,0.8096,79376.66,80960.24
1957,1584.21,0.8095,79366.54,80950.75
1958,1585.46,0.8097,79387.79,80973.25
1959,1586.10,0.8096,79378.89,80964.99
1960,1586.75,0.8096,79369.99,80956.74
1961,1588.01,0.8098,79391.69,80979.71
1962,1588.66,0.8097,79382.90,80971.56
1963,1589.33,0.8096,79374.82,80964.14
1964,1589.97,0.8096,79365.64,80955.61
1965,1591.24,0.8098,79388.09,80979.33
1966,1591.89,0.8097,79379.21,80971.10
1967,1592.55,0.8096,79370.94,80963.49
1968,1593.21,0.8096,79362.37,80955.58
1969,1594.45,0.8098,79383.20,80977.65
1970,1595.10,0.8097,79374.53,80969.63
1971,1595.77,0.8096,79366.48,80962.25
1972,1596.40,0.8095,79357.03,80953.43
1973,1597.69,0.8098,79379.83,80977.52
1974,1598.35,0.8097,79371.59,80969.93
1975,1598.99,0.8096,79362.67,80961.66
1976,1599.65,0.8095,79354.25,80953.90
1977,1600.91,0.8098,79376.05,80976.97
1978,1601.55,0.8097,79366.71,80968.26
1979,1602.19,0.8096,79357.22,80959.41
1980,1602.83,0.8095,79348.27,80951.10
1981,1604.09,0.8097,79369.76,80973.85
1982,1604.74,0.8097,79361.04,80965.78
1983,1605.42,0.8096,79353.71,80959.13
1984,1606.05,0.8095,79344.11,80950.17
1985,1607.29,0.8097,79364.71,80972.01
1986,1607.94,0.8096,79355.62,80963.56
1987,1608.60,0.8096,79347.75,80956.35
1988,1609.23,0.8095,79338.01,80947.25
